UnknownType_UnknownEvent,UnknownType_UnknownEvent,0
Application_Startup,Application_Startup,1
Application_Exit,Application_Exit,2
Application_Starting,Application_Starting,3
Application_Started,Application_Started,4
Application_Exiting,Application_Exiting,5
Application_Exited,Application_Exited,6
DebugSettings_BindingFailed,DebugSettings_BindingFailed,7
DispatcherTimer_Tick,DispatcherTimer_Tick,8
FrameworkApplication_UnhandledException,FrameworkApplication_UnhandledException,9
FrameworkApplication_Suspending,FrameworkApplication_Suspending,10
FrameworkApplication_Resuming,FrameworkApplication_Resuming,11
FrameworkApplication_LeavingBackground,FrameworkApplication_LeavingBackground,12
FrameworkApplication_EnteredBackground,FrameworkApplication_EnteredBackground,13
FrameworkElement_Loaded,FrameworkElement_Loaded,14
FrameworkElement_Unloaded,FrameworkElement_Unloaded,15
FrameworkElement_DataContextChanged,FrameworkElement_DataContextChanged,16
FrameworkElement_SizeChanged,FrameworkElement_SizeChanged,17
FrameworkElement_LayoutUpdated,FrameworkElement_LayoutUpdated,18
FrameworkElement_Loading,FrameworkElement_Loading,19
FrameworkElement_ActualThemeChanged,FrameworkElement_ActualThemeChanged,20
FrameworkElement_EffectiveViewportChanged,FrameworkElement_EffectiveViewportChanged,21
UIElement_KeyUp,UIElement_KeyUp,22
UIElement_KeyDown,UIElement_KeyDown,23
UIElement_GotFocus,UIElement_GotFocus,24
UIElement_LostFocus,UIElement_LostFocus,25
UIElement_DragStarting,UIElement_DragStarting,26
UIElement_DropCompleted,UIElement_DropCompleted,27
UIElement_CharacterReceived,UIElement_CharacterReceived,28
UIElement_DragEnter,UIElement_DragEnter,29
UIElement_DragLeave,UIElement_DragLeave,30
UIElement_DragOver,UIElement_DragOver,31
UIElement_Drop,UIElement_Drop,32
UIElement_TextComposition,UIElement_TextComposition,33
UIElement_InputMethodNotify,UIElement_InputMethodNotify,34
UIElement_InputLangChange,UIElement_InputLangChange,35
UIElement_TabProcessing,UIElement_TabProcessing,36
UIElement_ManipulationInertiaProcessing,UIElement_ManipulationInertiaProcessing,37
UIElement_PointerPressed,UIElement_PointerPressed,38
UIElement_PointerMoved,UIElement_PointerMoved,39
UIElement_PointerReleased,UIElement_PointerReleased,40
UIElement_PointerEntered,UIElement_PointerEntered,41
UIElement_PointerExited,UIElement_PointerExited,42
UIElement_PointerCaptureLost,UIElement_PointerCaptureLost,43
UIElement_PointerCanceled,UIElement_PointerCanceled,44
UIElement_PointerWheelChanged,UIElement_PointerWheelChanged,45
UIElement_Tapped,UIElement_Tapped,46
UIElement_DoubleTapped,UIElement_DoubleTapped,47
UIElement_Holding,UIElement_Holding,48
UIElement_ContextRequested,UIElement_ContextRequested,49
UIElement_ContextCanceled,UIElement_ContextCanceled,50
UIElement_RightTapped,UIElement_RightTapped,51
UIElement_ManipulationStarting,UIElement_ManipulationStarting,52
UIElement_ManipulationInertiaStarting,UIElement_ManipulationInertiaStarting,53
UIElement_ManipulationStarted,UIElement_ManipulationStarted,54
UIElement_ManipulationDelta,UIElement_ManipulationDelta,55
UIElement_ManipulationCompleted,UIElement_ManipulationCompleted,56
UIElement_AccessKeyDisplayRequested,UIElement_AccessKeyDisplayRequested,57
UIElement_AccessKeyDisplayDismissed,UIElement_AccessKeyDisplayDismissed,58
UIElement_AccessKeyInvoked,UIElement_AccessKeyInvoked,59
UIElement_ProcessKeyboardAccelerators,UIElement_ProcessKeyboardAccelerators,60
UIElement_GettingFocus,UIElement_GettingFocus,61
UIElement_LosingFocus,UIElement_LosingFocus,62
UIElement_NoFocusCandidateFound,UIElement_NoFocusCandidateFound,63
UIElement_PreviewKeyDown,UIElement_PreviewKeyDown,64
UIElement_PreviewKeyUp,UIElement_PreviewKeyUp,65
UIElement_BringIntoViewRequested,UIElement_BringIntoViewRequested,66
UIElement_TranslationChanged,UIElement_TranslationChanged,67
UIElement_RotationChanged,UIElement_RotationChanged,68
UIElement_ScaleChanged,UIElement_ScaleChanged,69
UIElement_TransformMatrixChanged,UIElement_TransformMatrixChanged,70
UIElement_CenterPointChanged,UIElement_CenterPointChanged,71
UIElement_RotationAxisChanged,UIElement_RotationAxisChanged,72
UIElement_Shown,UIElement_Shown,73
UIElement_Hidden,UIElement_Hidden,74
VisualStateGroup_CurrentStateChanged,VisualStateGroup_CurrentStateChanged,75
VisualStateGroup_CurrentStateChanging,VisualStateGroup_CurrentStateChanging,76
Window_Activated,Window_Activated,77
Window_Closed,Window_Closed,78
Window_SizeChanged,Window_SizeChanged,79
Window_VisibilityChanged,Window_VisibilityChanged,80
CompositionTarget_Rendering,CompositionTarget_Rendering,81
CompositionTarget_Rendered,CompositionTarget_Rendered,82
CompositionTarget_SurfaceContentsLost,CompositionTarget_SurfaceContentsLost,83
ImageBrush_ImageFailed,ImageBrush_ImageFailed,84
ImageBrush_ImageOpened,ImageBrush_ImageOpened,85
LinearGradientBrush_TranslationChanged,LinearGradientBrush_TranslationChanged,86
LinearGradientBrush_RotationChanged,LinearGradientBrush_RotationChanged,87
LinearGradientBrush_ScaleChanged,LinearGradientBrush_ScaleChanged,88
LinearGradientBrush_TransformMatrixChanged,LinearGradientBrush_TransformMatrixChanged,89
LinearGradientBrush_CenterPointChanged,LinearGradientBrush_CenterPointChanged,90
LoadedImageSurface_LoadCompleted,LoadedImageSurface_LoadCompleted,91
ConnectedAnimation_Completed,ConnectedAnimation_Completed,92
Timeline_Completed,Timeline_Completed,93
AccessKeyManager_IsDisplayModeEnabledChanged,AccessKeyManager_IsDisplayModeEnabledChanged,94
CommandBase_CanExecuteChanged_Deleted0,UnknownType_UnknownEvent,95
FocusManager_FocusedElementRemoved,FocusManager_FocusedElementRemoved,96
KeyboardAccelerator_Invoked,KeyboardAccelerator_Invoked,97
RelayCommand_ExecuteRequested_Deleted0,UnknownType_UnknownEvent,98
RelayCommand_CanExecuteRequested_Deleted0,UnknownType_UnknownEvent,99
ContentLink_Invoked_Deleted0,UnknownType_UnknownEvent,100
ContentLink_GotFocus_Deleted0,UnknownType_UnknownEvent,101
ContentLink_LostFocus_Deleted0,UnknownType_UnknownEvent,102
Hyperlink_Click,Hyperlink_Click,103
Hyperlink_GotFocus,Hyperlink_GotFocus,104
Hyperlink_LostFocus,Hyperlink_LostFocus,105
TextElement_AccessKeyDisplayRequested,TextElement_AccessKeyDisplayRequested,106
TextElement_AccessKeyDisplayDismissed,TextElement_AccessKeyDisplayDismissed,107
TextElement_AccessKeyInvoked,TextElement_AccessKeyInvoked,108
AppBar_Opening,AppBar_Opening,109
AppBar_Opened,AppBar_Opened,110
AppBar_Closing,AppBar_Closing,111
AppBar_Closed,AppBar_Closed,112
AutoSuggestBox_SuggestionChosen,AutoSuggestBox_SuggestionChosen,113
AutoSuggestBox_TextChanged,AutoSuggestBox_TextChanged,114
AutoSuggestBox_QuerySubmitted,AutoSuggestBox_QuerySubmitted,115
CalendarDatePicker_CalendarViewDayItemChanging,CalendarDatePicker_CalendarViewDayItemChanging,116
CalendarDatePicker_DateChanged,CalendarDatePicker_DateChanged,117
CalendarDatePicker_Opened,CalendarDatePicker_Opened,118
CalendarDatePicker_Closed,CalendarDatePicker_Closed,119
CalendarView_CalendarViewDayItemChanging,CalendarView_CalendarViewDayItemChanging,120
CalendarView_SelectedDatesChanged,CalendarView_SelectedDatesChanged,121
ComboBox_DropDownClosed,ComboBox_DropDownClosed,122
ComboBox_DropDownOpened,ComboBox_DropDownOpened,123
CommandBar_DynamicOverflowItemsChanging,CommandBar_DynamicOverflowItemsChanging,124
CommandingContainer_ContextChanged,CommandingContainer_ContextChanged,125
ContentDialog_Closing,ContentDialog_Closing,126
ContentDialog_Closed,ContentDialog_Closed,127
ContentDialog_Opened,ContentDialog_Opened,128
ContentDialog_PrimaryButtonClick,ContentDialog_PrimaryButtonClick,129
ContentDialog_SecondaryButtonClick,ContentDialog_SecondaryButtonClick,130
ContentDialog_CloseButtonClick,ContentDialog_CloseButtonClick,131
Control_FocusEngaged,Control_FocusEngaged,132
Control_FocusDisengaged,Control_FocusDisengaged,133
Control_IsEnabledChanged,Control_IsEnabledChanged,134
DatePicker_DateChanged,DatePicker_DateChanged,135
Frame_Navigated,Frame_Navigated,136
Frame_Navigating,Frame_Navigating,137
Frame_NavigationFailed,Frame_NavigationFailed,138
Frame_NavigationStopped,Frame_NavigationStopped,139
GroupStyle_PropertyChanged,GroupStyle_PropertyChanged,140
HandwritingView_Opened_Deleted0,UnknownType_UnknownEvent,141
HandwritingView_Closed_Deleted0,UnknownType_UnknownEvent,142
Hub_SectionHeaderClick,Hub_SectionHeaderClick,143
Hub_SectionsInViewChanged,Hub_SectionsInViewChanged,144
Image_ImageFailed,Image_ImageFailed,145
Image_ImageOpened,Image_ImageOpened,146
ItemContainerGenerator_ItemsChanged,ItemContainerGenerator_ItemsChanged,147
ItemsPresenter_HorizontalSnapPointsChanged,ItemsPresenter_HorizontalSnapPointsChanged,148
ItemsPresenter_VerticalSnapPointsChanged,ItemsPresenter_VerticalSnapPointsChanged,149
ListViewBase_ItemClick,ListViewBase_ItemClick,150
ListViewBase_DragItemsStarting,ListViewBase_DragItemsStarting,151
ListViewBase_DragItemsCompleted,ListViewBase_DragItemsCompleted,152
