UnknownType_UnknownProperty,UnknownType_UnknownProperty,0
GeneratorPosition_Index,GeneratorPosition_Index,1
GeneratorPosition_Offset,GeneratorPosition_Offset,2
TypeName_Kind,TypeName_Kind,3
TypeName_Name,TypeName_Name,4
AutomationProperties_AcceleratorKey,AutomationProperties_AcceleratorKey,5
AutomationProperties_AccessibilityView,AutomationProperties_AccessibilityView,6
AutomationProperties_AccessKey,AutomationProperties_AccessKey,7
AutomationProperties_AutomationId,AutomationProperties_AutomationId,8
AutomationProperties_ControlledPeers,AutomationProperties_ControlledPeers,9
AutomationProperties_HelpText,AutomationProperties_HelpText,10
AutomationProperties_IsRequiredForForm,AutomationProperties_IsRequiredForForm,11
AutomationProperties_ItemStatus,AutomationProperties_ItemStatus,12
AutomationProperties_ItemType,AutomationProperties_ItemType,13
AutomationProperties_LabeledBy,AutomationProperties_LabeledBy,14
AutomationProperties_LiveSetting,AutomationProperties_LiveSetting,15
AutomationProperties_Name,AutomationProperties_Name,16
DependencyObject_Name,DependencyObject_Name,17
ItemContainerGenerator_DeferredUnlinkingPayload,ItemContainerGenerator_DeferredUnlinkingPayload,18
ItemContainerGenerator_IsRecycledContainer,ItemContainerGenerator_IsRecycledContainer,19
ItemContainerGenerator_ItemForItemContainer,ItemContainerGenerator_ItemForItemContainer,20
TextOptions_TextFormattingMode,TextOptions_TextFormattingMode,21
TextOptions_TextHintingMode,TextOptions_TextHintingMode,22
TextOptions_TextRenderingMode,TextOptions_TextRenderingMode,23
ToolTipService_Placement,ToolTipService_Placement,24
ToolTipService_PlacementTarget,ToolTipService_PlacementTarget,25
ToolTipService_ToolTip,ToolTipService_ToolTip,26
ToolTipService_ToolTipObject,ToolTipService_ToolTipObject,27
Typography_AnnotationAlternates,Typography_AnnotationAlternates,28
Typography_Capitals,Typography_Capitals,29
Typography_CapitalSpacing,Typography_CapitalSpacing,30
Typography_CaseSensitiveForms,Typography_CaseSensitiveForms,31
Typography_ContextualAlternates,Typography_ContextualAlternates,32
Typography_ContextualLigatures,Typography_ContextualLigatures,33
Typography_ContextualSwashes,Typography_ContextualSwashes,34
Typography_DiscretionaryLigatures,Typography_DiscretionaryLigatures,35
